EmoVal	Freq	WORD	WORD_LOWER	WORD_CLASS	EMO_MEAN	EMO_STD	AROUSAL_MEAN	AROUSAL_STD	IMAGE_MEAN	IMAGE_STD	LETTERS	PHONEMES	SYLLABLES	Ftot/1MIL	N	FN	HFN	FHFN	BIGmean(TOKEN)	ACCENT
POS	HF	NAHRUNG	nahrung	N	1,9	1,0	2,2	1,0	5,0	1,7	7	5	2	12,7	1	8,3	0	0,0	146676,2	1
NEG	HF	NAIV	naiv	A	-0,8	0,4	2,3	1,1	2,4	1,6	4	4	2	14,5	0	0,0	0	0,0	30334,7	1
POS	HF	NAME	name	N	0,6	0,8	2,2	1,1	3,8	2,0	4	4	2	275,5	5	552,3	1	379,8	83360,7	1
NEG	NF	NAMENLOS	namenlos	A	-1,0	0,5	1,8	1,2	1,4	0,7	8	8	3	1,8	0	0,0	0	0,0	190707,6	1
POS	HF	NAMHAFT	namhaft	A	1,1	0,7	2,5	1,5	2,0	0,9	7	7	2	14,8	0	0,0	0	0,0	57486,2	1
NEG	NF	NARBE	narbe	N	-1,2	1,0	3,4	1,0	5,3	1,2	5	5	2	8,5	3	68,5	1	67,7	143669,3	1
NEG	NF	NARBIG	narbig	A	-0,9	0,7	2,5	1,3	5,6	1,2	6	6	2	0,7	1	165,0	1	165,0	70741,4	1
NEG	NF	NARKOSE	narkose	N	-1,2	0,9	3,6	1,4	3,9	1,7	7	7	3	1,8	0	0,0	0	0,0	99570,2	2
NEG	NF	NARR	narr	N	-0,7	0,7	2,7	1,0	5,4	1,1	4	3	1	5,3	0	0,0	0	0,0	65239,0	1
POS	NF	NASCHEN	naschen	V	1,2	1,0	2,7	1,3	5,0	1,0	7	5	2	0,8	5	127,0	4	118,0	396864,7	1
POS	HF	NASE	nase	N	0,3	1,3	2,3	1,1	6,0	1,1	4	4	2	35,2	7	677,0	2	655,3	149825,0	1
NEG	HF	NATIONAL	national	A	0,1	0,7	2,5	1,4	2,3	1,3	8	8	4	117,5	1	114,0	0	0,0	96503,1	4
NEG	NF	NATTER	natter	N	-1,2	1,1	3,7	1,1	4,6	1,5	6	5	2	1,7	0	0,0	0	0,0	388536,4	1
POS	HF	NATUR	natur	N	2,4	0,7	1,9	1,1	4,9	1,6	5	5	2	118,3	1	0,0	0	0,0	64954,0	2
NEG	HF	NAZI	nazi	N	-2,9	0,3	4,7	0,7	4,9	1,8	4	4	2	16,5	0	0,0	0	0,0	37378,7	1
NEG	NF	NAZIZEIT	nazizeit	N	-2,6	0,7	4,4	0,8	3,7	2,0	8	7	3	3,2	0	0,0	0	0,0	146939,6	1
NEG	HF	NEBEL	nebel	N	-0,6	1,3	2,7	1,2	5,7	1,0	5	5	2	23,3	4	277,2	1	255,5	187482,3	1
NEG	NF	NEBLIG	neblig	A	-0,7	0,8	2,5	1,2	6,1	0,6	6	6	2	2,3	0	0,0	0	0,0	108581,2	1
POS	NF	NECKEN	necken	V	0,6	1,2	2,8	1,2	3,9	1,5	6	5	2	0,5	10	646,0	6	288,0	267724,4	1
POS	NF	NEFFE	neffe	N	0,9	0,9	2,2	1,1	3,1	1,6	5	4	2	7,3	0	0,0	0	0,0	75157,5	1
NEG	NF	NEGATION	negation	N	-1,2	0,9	2,7	1,3	1,6	1,0	8	8	4	2,3	1	0,0	0	0,0	92872,1	2
NEG	HF	NEGATIV	negativ	A	-2,4	0,8	3,6	0,8	2,4	1,7	7	7	3	36,0	0	0,0	0	0,0	80761,8	1
NEG	NF	NEGER	neger	N	-0,6	1,2	3,5	1,1	6,6	0,7	5	5	2	11,2	4	1,0	0	0,0	513632,5	1
NEG	NF	NEGERIN	negerin	N	-0,6	1,3	3,4	1,0	6,4	0,7	7	7	3	1,7	0	0,0	0	0,0	453505,5	1
NEG	HF	NEHMEN	nehmen	V	0,1	1,0	2,0	0,9	4,2	1,7	6	5	2	811,2	1	0,0	0	0,0	293150,8	1
NEG	NF	NEID	neid	N	-1,9	0,6	3,6	1,2	3,1	1,5	4	3	1	5,5	2	381,0	2	381,0	278696,0	1
NEG	NF	NEIDISCH	neidisch	A	-1,5	0,5	3,8	0,7	3,2	1,4	8	5	2	2,0	0	0,0	0	0,0	294773,9	1
POS	NF	NEIDLOS	neidlos	A	0,9	1,4	1,5	0,6	2,0	0,5	7	6	2	1,0	0	0,0	0	0,0	147626,2	1
NEG	NF	NEIGE	neige	N	-0,9	0,8	2,1	0,9	2,1	1,8	5	4	2	2,2	3	7,0	2	5,5	307226,3	1
NEG	HF	NEIGEN	neigen	V	0,1	1,0	1,9	0,8	2,7	1,5	6	5	2	33,3	3	525,7	1	523,7	452624,2	1
POS	HF	NEIGUNG	neigung	N	0,4	0,7	2,4	0,9	2,3	1,7	7	5	2	22,0	0	0,0	0	0,0	253272,3	1
NEG	HF	NEIN	nein	N	-1,6	1,3	3,3	0,8	1,9	1,6	4	3	1	294,0	18	130233,0	8	104092,0	460790,3	1
POS	NF	NELKE	nelke	N	1,2	1,0	1,8	1,0	5,3	1,6	5	5	2	4,0	0	0,0	0	0,0	100371,5	1
POS	HF	NENNEN	nennen	V	0,3	0,6	2,0	0,9	2,3	1,2	6	5	2	327,5	5	313,7	0	0,0	507584,0	1
POS	HF	NETT	nett	A	1,8	0,8	2,1	1,1	3,8	1,6	4	3	1	34,5	7	1053,0	4	709,0	100544,0	1
NEG	HF	NEUBAU	neubau	N	-0,2	1,2	2,3	1,0	4,5	1,6	6	4	2	36,5	0	0,0	0	0,0	102183,8	1
POS	HF	NEUGIER	neugier	N	0,3	1,4	3,6	0,7	3,1	1,5	7	5	2	12,2	0	0,0	0	0,0	342888,3	1
NEG	NF	NEUROSE	neurose	N	-1,9	0,7	3,9	1,1	2,8	1,9	7	6	3	1,3	0	0,0	0	0,0	117367,5	2
POS	NF	NICHTE	nichte	N	0,5	1,3	2,0	0,9	3,3	1,7	6	5	2	2,2	4	627,2	2	626,5	312781,4	1
POS	HF	NICKEN	nicken	V	0,9	0,9	2,0	1,0	5,8	1,4	6	5	2	48,0	8	4,0	0	0,0	307424,0	1
NEG	HF	NIEDERLAGE	niederlage	N	-1,8	1,1	3,7	1,1	3,6	1,6	10	9	4	41,7	0	0,0	0	0,0	375735,0	1
POS	NF	NIEDLICH	niedlich	A	1,0	0,8	1,8	1,1	5,0	1,1	8	6	2	2,0	0	0,0	0	0,0	243393,9	1
NEG	HF	NIEMAND	niemand	A	-1,1	0,9	1,8	1,2	1,7	1,3	7	6	2	181,0	0	0,0	0	0,0	179804,7	1
NEG	NF	NIERE	niere	N	-0,4	1,0	2,7	0,8	4,5	1,7	5	4	2	5,3	1	1,7	0	0,0	531007,5	1
NEG	NF	NIETE	niete	N	-1,5	1,0	2,8	1,0	3,5	1,7	5	4	2	1,7	2	38,5	2	38,5	188681,0	1
NEG	NF	NIKOTIN	nikotin	N	-0,7	1,4	3,2	1,4	4,3	1,5	7	7	3	0,8	0	0,0	0	0,0	147655,2	3
POS	HF	NIVEAU	niveau	N	1,4	1,2	2,1	0,8	2,3	1,5	6	4	2	32,8	0	0,0	0	0,0	89461,2	2
NEG	HF	NONNE	nonne	N	-0,5	1,1	2,3	0,9	6,0	1,2	5	4	2	12,5	4	166,2	2	164,5	115890,0	1
NEG	HF	NOT	not	N	-2,0	0,7	3,9	0,8	3,8	1,2	3	3	1	41,7	7	203,2	2	198,5	25635,0	1
NEG	NF	NOTAR	notar	N	-0,2	1,4	2,3	0,7	3,5	1,9	5	5	2	8,7	0	0,0	0	0,0	54881,8	2
NEG	HF	NOTE	note	N	-0,4	1,1	2,8	0,9	4,9	1,6	4	4	2	46,0	8	52,0	1	46,5	106837,7	1
NEG	NF	NOTFALL	notfall	N	-1,7	0,9	4,5	0,7	4,0	1,2	7	6	2	3,7	0	0,0	0	0,0	63597,8	1
POS	HF	NOTIZ	notiz	N	0,7	0,7	2,1	1,0	3,5	1,7	5	5	2	13,8	0	0,0	0	0,0	43661,0	2
NEG	NF	NOTWEHR	notwehr	N	-1,1	1,4	3,8	1,1	3,7	1,2	7	6	2	4,0	0	0,0	0	0,0	78939,8	1
NEG	HF	NOVEMBER	november	N	-0,5	1,4	2,2	1,2	3,9	2,0	8	8	3	161,3	0	0,0	0	0,0	289858,9	2
POS	NF	NUCKEL	nuckel	N	0,9	1,7	2,1	1,1	5,7	1,6	6	5	2	0,0	2	0,0	0	0,0	65920,8	1
POS	NF	NUDEL	nudel	N	1,6	0,9	1,6	0,7	5,6	1,6	5	5	2	0,7	4	10,2	3	10,2	281903,3	1
NEG	HF	NUKLEAR	nuklear	A	-2,1	0,9	4,0	0,9	2,8	2,0	7	7	3	13,2	0	0,0	0	0,0	58235,2	3
POS	HF	NUTZEN	nutzen	V	0,8	1,0	2,3	1,0	2,1	1,1	6	5	2	111,8	4	33,0	0	0,0	250268,6	1
POS	NF	OASE	oase	N	2,2	0,8	1,7	1,1	6,4	0,9	4	4	3	1,7	4	55,2	4	55,2	124803,0	2
POS	NF	OBHUT	obhut	N	0,7	1,6	2,1	1,0	1,9	1,0	5	5	2	5,7	0	0,0	0	0,0	22395,0	1
POS	HF	OBJEKT	objekt	N	0,4	0,6	2,3	1,0	2,1	1,5	6	6	2	42,5	0	0,0	0	0,0	19099,0	2
POS	HF	OBST	obst	N	1,4	0,5	2,1	1,0	6,6	0,5	4	4	1	11,3	0	0,0	0	0,0	83591,0	1
NEG	NF	OCHSE	ochse	N	0,1	1,0	2,5	1,1	5,7	1,7	5	4	2	5,0	2	12,0	1	9,7	285983,0	1
POS	NF	OFEN	ofen	N	1,0	0,9	2,2	0,7	5,4	1,4	4	4	2	10,3	2	116,0	1	115,2	372909,0	1
NEG	HF	OFFIZIER	offizier	N	-1,4	1,4	2,9	1,2	5,3	1,5	8	6	3	47,5	0	0,0	0	0,0	267984,7	3
POS	HF	ÖFFNEN	öffnen	V	0,9	1,1	2,2	1,3	4,6	1,6	6	5	2	102,8	1	0,2	0	0,0	311394,0	1
NEG	NF	OHNMACHT	ohnmacht	N	-1,6	0,8	3,4	1,1	4,6	1,5	8	6	2	10,7	0	0,0	0	0,0	155367,1	1
NEG	NF	OHRFEIGE	ohrfeige	N	-2,0	0,7	4,3	0,6	6,2	1,0	8	6	3	3,5	0	0,0	0	0,0	182016,0	1
NEG	NF	OMEN	omen	N	-0,2	0,8	3,3	1,3	1,7	0,7	4	4	2	0,8	3	129,0	3	129,0	397517,0	1
POS	HF	ONKEL	onkel	N	1,0	1,1	2,4	1,3	4,1	1,9	5	5	2	23,3	1	11,3	0	0,0	96172,0	1
POS	HF	OPER	oper	N	0,7	1,8	3,1	1,2	5,9	1,3	4	4	2	44,5	2	2209,3	1	2207,0	506048,3	1
NEG	HF	OPFER	opfer	N	-2,1	1,1	3,9	0,9	3,5	1,8	5	4	2	110,7	0	0,0	0	0,0	396463,3	1
NEG	HF	OPFERN	opfern	V	-1,4	1,3	3,3	1,2	3,9	1,5	6	5	2	20,5	0	0,0	0	0,0	327347,4	1
NEG	NF	OPIUM	opium	N	-1,1	1,2	3,0	1,3	4,0	2,1	5	5	3	1,0	0	0,0	0	0,0	18694,0	1
NEG	HF	OPPOSITION	opposition	N	-0,2	1,3	3,4	1,2	4,0	2,1	10	9	5	52,0	0	50,0	0	0,0	80122,8	5
POS	NF	OPTIK	optik	N	0,6	1,0	2,3	1,2	2,2	1,5	5	5	2	6,2	0	0,0	0	0,0	40175,0	1
POS	HF	OPTIMAL	optimal	A	2,4	0,8	2,7	1,2	1,9	1,1	7	7	3	18,7	1	1,0	0	0,0	66438,2	3
POS	NF	OPTIMIST	optimist	N	2,1	1,0	2,8	1,0	4,0	1,5	8	8	3	3,2	0	0,0	0	0,0	91098,6	3
POS	NF	ORAKEL	orakel	N	0,7	0,8	2,8	0,9	4,2	1,4	6	6	3	2,0	0	0,0	0	0,0	87244,4	2
POS	NF	ORCHIDEE	orchidee	N	1,7	1,1	2,1	1,1	5,8	1,4	8	7	4	2,3	0	0,0	0	0,0	273028,3	3
POS	HF	ORDEN	orden	N	0,4	1,5	2,4	1,0	4,3	1,8	5	5	2	15,2	3	6,3	0	0,0	542420,5	1
NEG	NF	ORDNER	ordner	N	-0,2	1,4	2,1	1,1	5,3	1,6	6	6	2	2,2	1	23,8	1	23,8	374643,0	1
POS	HF	ORDNUNG	ordnung	N	0,9	0,7	2,9	1,0	3,9	1,5	7	6	2	123,7	0	0,0	0	0,0	137613,8	1
NEG	HF	ORGAN	organ	N	0,0	0,9	2,7	1,0	4,7	1,8	5	5	2	55,0	1	1,2	0	0,0	99752,3	2
POS	NF	ORGEL	orgel	N	1,0	1,4	2,5	1,3	5,6	1,5	5	5	2	3,5	0	0,0	0	0,0	146965,3	1
POS	NF	ORGIE	orgie	N	0,3	1,3	4,2	0,7	5,6	1,2	5	5	3	3,3	0	0,0	0	0,0	110287,3	1
NEG	NF	ORKAN	orkan	N	-1,0	1,3	4,2	1,0	5,2	1,6	5	5	2	1,2	1	55,0	1	55,0	102360,8	2
POS	HF	OSTEN	osten	N	0,5	1,0	2,4	1,1	2,8	1,9	5	5	2	88,2	3	1,8	0	0,0	385999,0	1
POS	NF	OSTEREI	osterei	N	1,6	0,7	2,0	0,8	6,4	0,5	7	6	3	0,7	0	0,0	0	0,0	476422,3	1
POS	HF	OSTERN	ostern	N	1,1	1,2	2,1	0,8	5,0	1,7	6	6	2	14,8	0	0,0	0	0,0	409644,6	1
POS	HF	OZEAN	ozean	N	1,9	1,0	2,7	1,4	6,8	0,4	5	5	3	12,8	0	0,0	0	0,0	81003,8	1
POS	HF	PAAR	paar	N	1,8	1,0	1,9	1,1	6,3	0,8	4	3	1	168,2	2	87,2	0	0,0	43363,0	1
POS	NF	PADDEL	paddel	N	0,6	1,3	2,6	1,2	5,7	1,4	6	5	2	0,2	0	0,0	0	0,0	224182,0	1
POS	HF	PAKET	paket	N	1,1	0,9	2,7	1,1	5,2	1,4	5	5	2	13,3	0	0,0	0	0,0	45998,0	2
NEG	HF	PAKT	pakt	N	-0,6	1,3	3,6	0,9	3,2	1,2	4	4	1	13,0	2	12,5	0	0,0	21306,3	1
POS	HF	PALAST	palast	N	1,7	1,3	2,6	1,2	6,0	1,0	6	6	2	13,0	0	0,0	0	0,0	107952,0	2
POS	NF	PALME	palme	N	1,6	1,0	1,8	0,9	6,2	1,2	5	5	2	3,3	0	0,0	0	0,0	77646,0	1
POS	NF	PANDA	panda	N	1,5	1,1	2,6	1,3	5,8	1,2	5	5	2	0,3	0	0,0	0	0,0	169966,3	1
NEG	NF	PANIK	panik	N	-1,8	1,3	4,6	0,7	3,8	1,8	5	5	2	7,3	0	0,0	0	0,0	99089,8	1
NEG	NF	PANISCH	panisch	A	-2,1	0,7	4,2	0,8	4,8	1,1	7	5	2	2,0	1	1,0	0	0,0	253220,8	1
NEG	NF	PANNE	panne	N	-1,9	0,9	3,6	0,9	4,0	1,6	5	4	2	8,2	5	8,8	0	0,0	136706,8	1
POS	NF	PANORAMA	panorama	N	1,5	0,7	1,9	0,9	5,1	0,8	8	8	4	4,5	0	0,0	0	0,0	90638,7	3
POS	NF	PANTHER	panther	N	1,4	1,0	3,2	1,1	6,4	0,9	7	6	2	1,2	0	0,0	0	0,0	348715,2	1
NEG	HF	PANZER	panzer	N	-2,2	0,6	4,2	1,0	6,4	0,9	6	6	2	18,2	1	0,2	0	0,0	369864,2	1
POS	HF	PAPA	papa	N	1,9	1,2	2,5	1,4	6,4	0,9	4	4	2	13,7	2	0,0	0	0,0	18444,0	2
POS	NF	PAPAGEI	papagei	N	1,6	1,1	3,2	1,2	6,2	1,0	7	6	3	3,3	0	0,0	0	0,0	177516,0	3
NEG	NF	PAPPE	pappe	N	-0,1	0,6	1,9	0,9	4,4	1,7	5	4	2	5,3	4	20,0	2	14,8	14704,0	1
POS	NF	PAPRIKA	paprika	N	1,0	1,1	1,9	0,9	6,2	1,1	7	7	3	1,3	0	0,0	0	0,0	38891,8	1
NEG	HF	PAPST	papst	N	0,2	1,0	2,8	1,5	6,2	1,0	5	5	1	62,3	0	0,0	0	0,0	63504,3	1
POS	HF	PARADIES	paradies	N	2,8	0,4	2,3	1,6	5,3	1,2	8	7	3	12,0	0	0,0	0	0,0	113966,7	3
NEG	NF	PARADOX	paradox	A	-0,4	0,7	2,9	0,8	1,6	0,7	7	8	3	3,8	0	0,0	0	0,0	44677,3	3
NEG	NF	PARASIT	parasit	N	-1,8	0,8	3,8	0,8	4,6	1,1	7	7	3	4,5	0	0,0	0	0,0	108755,8	3
POS	NF	PARFUM	parfum	N	0,9	1,2	3,0	1,1	4,3	1,8	6	5	2	1,2	1	8,2	1	8,2	40017,6	2
POS	NF	PARFÜM	parfüm	N	1,8	1,3	3,0	1,3	4,4	2,1	6	6	2	8,2	1	1,2	0	0,0	49124,0	2
POS	HF	PARIS	paris	N	1,7	0,9	2,6	1,4	5,3	1,6	5	5	2	241,7	1	0,2	0	0,0	91992,0	2
POS	HF	PARK	park	N	1,9	0,9	1,8	1,0	6,7	0,6	4	4	1	35,2	5	343,7	1	342,2	53275,7	1
NEG	HF	PARLAMENT	parlament	N	-0,6	1,1	2,8	1,2	4,7	1,8	9	9	3	82,5	0	0,0	0	0,0	195142,4	3
NEG	HF	PAROLE	parole	N	-0,2	1,1	3,1	1,2	2,6	1,6	6	6	3	12,0	0	0,0	0	0,0	83259,8	2
NEG	HF	PARTEI	partei	N	-0,6	0,7	2,6	1,0	3,4	1,4	6	5	2	447,7	1	1,3	0	0,0	218359,4	2
NEG	NF	PARTISAN	partisan	N	-0,8	0,9	2,7	1,2	4,7	1,7	8	8	3	3,7	0	0,0	0	0,0	106733,0	3
POS	HF	PARTNER	partner	N	2,1	0,6	2,5	1,1	4,4	1,7	7	7	2	57,0	0	0,0	0	0,0	311739,0	1
POS	HF	PARTY	party	N	2,1	0,6	3,7	1,0	5,7	1,1	5	5	2	14,0	0	0,0	0	0,0	48890,3	1
POS	NF	PASSION	passion	N	0,9	1,0	3,1	1,2	2,6	1,4	7	6	3	2,3	0	0,0	0	0,0	80566,2	3
NEG	HF	PASSIV	passiv	A	-1,1	0,9	1,5	0,8	2,4	0,9	6	5	2	13,2	1	107,0	1	107,0	63572,6	1
NEG	NF	PASTE	paste	N	-0,2	0,7	1,9	0,9	3,9	1,7	5	5	2	0,5	8	16,8	4	16,7	141096,8	1
NEG	HF	PASTOR	pastor	N	-0,7	1,3	2,2	1,1	4,6	1,4	6	6	2	11,7	0	0,0	0	0,0	84819,4	1
NEG	NF	PATER	pater	N	-0,1	1,5	2,2	1,0	4,7	1,5	5	5	2	4,7	4	348,5	3	348,0	463252,3	1
NEG	HF	PATIENT	patient	N	-1,0	1,2	2,8	0,9	5,3	1,3	7	7	3	62,3	0	0,0	0	0,0	274963,2	3
POS	HF	PAUSE	pause	N	1,2	1,1	1,4	0,5	3,0	1,9	5	4	2	42,8	2	2,3	0	0,0	165215,5	1
NEG	NF	PECH	pech	N	-2,0	0,8	3,3	1,0	3,4	1,0	4	3	1	9,2	1	0,0	0	0,0	272554,3	1
POS	NF	PEDAL	pedal	N	0,5	0,9	2,3	0,9	4,8	1,3	5	5	2	3,7	0	0,0	0	0,0	82488,0	2
NEG	NF	PEDANT	pedant	N	-1,1	1,2	3,4	1,0	2,7	1,8	6	6	2	0,5	0	0,0	0	0,0	103821,0	2
NEG	NF	PEGEL	pegel	N	-0,5	0,8	2,5	1,1	3,5	1,9	5	5	2	0,8	4	98,5	4	98,5	136822,8	1
NEG	NF	PEIN	pein	N	-1,9	1,1	3,7	1,1	3,6	1,3	4	3	1	1,2	10	21916,8	10	21916,8	406532,7	1
NEG	NF	PEINIGER	peiniger	N	-2,3	0,5	4,1	1,1	3,7	1,6	8	7	3	0,8	2	1,7	1	1,7	462409,3	1
NEG	HF	PEINLICH	peinlich	A	-1,5	0,5	3,7	1,0	2,9	0,9	8	6	2	30,2	1	10,0	0	0,0	352621,1	1
NEG	NF	PEITSCHE	peitsche	N	-1,0	0,9	3,7	0,9	6,6	0,7	8	5	2	5,7	1	2,2	0	0,0	305088,6	1
NEG	NF	PELZ	pelz	N	-0,3	0,9	2,6	1,2	6,3	1,0	4	4	1	3,8	1	5,0	1	5,0	55155,7	1
POS	NF	PENDEL	pendel	N	0,3	0,8	1,9	0,8	5,0	1,7	6	6	2	2,3	1	0,3	0	0,0	490904,2	1
NEG	NF	PENSUM	pensum	N	-0,4	1,2	2,7	1,2	1,6	1,1	6	6	2	1,7	0	0,0	0	0,0	240492,4	1
POS	HF	PERFEKT	perfekt	A	2,4	0,8	3,2	1,2	2,3	0,9	7	7	2	20,7	0	0,0	0	0,0	275330,5	2
POS	NF	PERLE	perle	N	1,5	0,9	2,4	1,3	5,7	1,5	5	5	2	6,0	2	2,0	0	0,0	427274,5	1
NEG	NF	PERSER	perser	N	0,2	1,3	2,7	1,1	3,4	2,1	6	6	2	4,2	0	0,0	0	0,0	678975,0	1
POS	HF	PERSON	person	N	0,5	0,8	2,1	1,2	4,0	1,8	6	6	2	149,7	2	1,7	0	0,0	363467,2	2
NEG	NF	PERVERS	pervers	A	-2,1	0,7	3,6	1,0	3,0	1,3	7	7	2	1,5	0	0,0	0	0,0	528333,2	2
NEG	NF	PEST	pest	N	-2,8	0,4	4,0	1,1	4,7	1,1	4	4	1	2,7	7	731,0	7	731,0	139164,3	1
NEG	NF	PFAFFE	pfaffe	N	-1,6	0,8	2,3	0,8	3,8	2,0	6	4	2	0,7	0	0,0	0	0,0	37922,8	1
POS	NF	PFANNE	pfanne	N	0,7	0,8	1,8	1,2	5,9	1,4	6	4	2	2,3	0	0,0	0	0,0	116575,0	1
POS	HF	PFARRER	pfarrer	N	0,4	0,8	2,4	1,0	6,1	1,1	7	5	2	29,5	1	1,3	0	0,0	316662,2	1
POS	NF	PFAU	pfau	N	1,1	1,1	2,6	1,2	5,9	1,4	4	2	1	2,8	1	5,2	1	5,2	94949,7	1
POS	NF	PFEIFE	pfeife	N	0,4	0,9	2,5	1,4	5,5	1,6	6	4	2	10,7	0	0,0	0	0,0	159862,4	1
NEG	NF	PFEIL	pfeil	N	-1,2	1,1	3,1	1,3	6,0	1,1	5	3	1	10,5	0	0,0	0	0,0	191890,0	1
POS	HF	PFERD	pferd	N	1,2	1,3	3,1	1,2	6,3	1,2	5	4	1	64,5	0	0,0	0	0,0	417329,8	1
POS	NF	PFIFFIG	pfiffig	A	1,6	0,5	2,4	0,8	3,2	1,4	7	5	2	1,7	0	0,0	0	0,0	32859,3	1
NEG	NF	PFLASTER	pflaster	N	-0,6	1,3	2,9	1,2	5,8	1,1	8	7	2	6,7	0	0,0	0	0,0	306408,3	1
POS	HF	PFLEGE	pflege	N	0,5	1,5	2,0	0,9	3,2	1,7	6	5	2	17,5	0	0,0	0	0,0	116580,6	1
POS	HF	PFLEGEN	pflegen	V	0,9	1,2	2,7	0,9	4,9	1,4	7	6	2	59,0	2	10,2	0	0,0	269519,8	1
NEG	HF	PFLICHT	pflicht	N	-0,3	1,4	2,8	0,8	1,8	1,0	7	5	1	56,0	0	0,0	0	0,0	230438,5	1
POS	NF	PFOTE	pfote	N	0,9	0,7	2,7	1,3	5,2	1,5	5	4	2	1,3	0	0,0	0	0,0	82983,8	1
NEG	HF	PHASE	phase	N	0,0	0,7	2,4	0,8	1,8	0,9	5	4	2	37,5	0	0,0	0	0,0	130746,8	1
NEG	NF	PHONEM	phonem	N	-0,9	1,8	2,1	1,0	1,2	0,4	6	5	2	1,2	0	0,0	0	0,0	79606,4	2
POS	NF	PHOTO	photo	N	1,6	0,9	2,5	0,9	5,2	1,7	5	4	2	2,2	0	0,0	0	0,0	19144,0	1
NEG	NF	PILGER	pilger	N	0,2	1,3	2,3	0,9	4,3	1,6	6	6	2	4,3	0	0,0	0	0,0	375401,6	1
NEG	HF	PILLE	pille	N	-0,6	1,5	3,5	1,1	5,6	1,5	5	4	2	11,5	5	81,0	1	77,8	89767,8	1
POS	HF	PILOT	pilot	N	0,6	0,9	2,6	1,4	4,8	1,3	5	5	2	27,0	0	0,0	0	0,0	25893,3	2
NEG	NF	PILZ	pilz	N	-0,5	1,7	2,7	1,4	5,6	1,6	4	4	1	5,0	3	5,2	0	0,0	23099,0	1
POS	NF	PINSEL	pinsel	N	0,6	0,9	2,0	1,0	5,9	1,2	6	6	2	3,2	0	0,0	0	0,0	227324,2	1
NEG	NF	PINZETTE	pinzette	N	-0,4	1,4	2,4	1,1	5,8	1,4	8	7	3	0,3	0	0,0	0	0,0	153842,0	2
NEG	NF	PIRANHA	piranha	N	-1,3	0,8	4,0	1,1	5,4	1,9	7	7	3	0,5	0	0,0	0	0,0	93854,3	2
NEG	NF	PIRAT	pirat	N	-0,2	1,5	3,9	0,8	5,6	1,3	5	5	2	1,0	1	1,5	1	1,5	60918,5	2
POS	NF	PISTE	piste	N	0,9	1,5	2,6	1,2	4,6	1,7	5	5	2	6,7	6	51,5	2	49,5	163984,0	1
NEG	HF	PISTOLE	pistole	N	-1,5	1,2	3,9	0,9	6,2	1,1	7	7	3	13,7	0	0,0	0	0,0	109232,3	2
POS	NF	PIZZERIA	pizzeria	N	1,4	1,0	2,5	1,0	6,4	0,7	8	7	4	0,5	0	0,0	0	0,0	240403,1	3
NEG	NF	PLAGE	plage	N	-2,0	0,8	3,3	1,0	2,9	1,7	5	5	2	1,3	2	33,5	2	33,5	119335,0	1
NEG	NF	PLAGEN	plagen	V	-1,8	0,6	3,3	1,1	3,3	1,4	6	6	2	4,0	2	550,0	2	381,0	302311,2	1
NEG	NF	PLAGIAT	plagiat	N	-0,8	0,8	2,5	1,1	2,9	1,6	7	7	3	0,7	0	0,0	0	0,0	44155,0	3
POS	HF	PLAKAT	plakat	N	0,7	0,9	2,5	1,1	5,1	1,4	6	6	2	18,3	0	0,0	0	0,0	42130,6	2
POS	HF	PLAN	plan	N	0,7	0,8	2,6	1,3	4,7	1,7	4	4	1	203,7	4	7,3	0	0,0	110682,0	1
POS	HF	PLANET	planet	N	1,2	1,0	2,4	1,1	5,6	1,3	6	6	2	18,0	2	66,8	1	63,5	119319,2	2
NEG	NF	PLANLOS	planlos	A	-1,7	1,0	2,5	1,5	3,3	1,3	7	7	2	0,8	0	0,0	0	0,0	63783,5	1
POS	NF	PLANTAGE	plantage	N	0,6	0,7	2,3	1,3	5,9	0,9	8	8	3	3,2	0	0,0	0	0,0	127877,1	2
POS	NF	PLANVOLL	planvoll	A	1,2	0,8	2,2	1,3	2,7	1,1	8	7	2	2,2	0	0,0	0	0,0	92935,7	1
NEG	NF	PLAPPERN	plappern	V	-0,7	0,7	3,2	0,9	3,9	2,1	8	7	2	0,8	1	34,0	1	34,0	238523,7	1
POS	NF	PLATIN	platin	N	1,3	1,1	2,5	1,4	5,8	1,5	6	6	2	6,2	0	0,0	0	0,0	171318,2	1
POS	HF	PLATTE	platte	N	0,5	1,1	2,4	0,9	4,9	1,5	6	5	2	17,5	0	0,0	0	0,0	94987,8	1
POS	HF	PLATZ	platz	N	0,4	0,9	2,1	1,0	5,3	1,3	5	4	1	258,3	1	4,3	0	0,0	55259,8	1
NEG	NF	PLATZEN	platzen	V	-0,4	1,4	3,6	1,2	5,6	0,9	7	6	2	11,2	1	3,0	0	0,0	220673,5	1
POS	NF	PLAUDERN	plaudern	V	0,5	1,1	2,2	0,9	4,7	1,5	8	7	2	8,3	0	0,0	0	0,0	400074,9	1
NEG	NF	PLEITE	pleite	A	-1,9	0,9	3,7	0,8	3,4	2,0	6	5	2	4,2	1	1,0	0	0,0	257422,4	1
POS	NF	PO	po	N	0,9	1,3	3,7	0,7	6,2	1,0	2	2	1	0,5	3	3949,0	2	3949,0	21014,0	1
NEG	NF	POCHEN	pochen	V	-0,7	0,8	2,6	1,1	3,6	1,5	6	5	2	8,7	3	99,0	1	97,0	417719,8	1
